lane1 det1;lane1 det2;lane1 det3;lane1 det4;lane1 det5;lane1 det6;lane1 det7;lane1 det8;lane1 det9;lane1 det10;lane1 det11;lane1 det12;lane1 det13;lane1 det14;lane1 det15;lane1 det16;lane1 det17;lane1 det18;lane1 det19;lane1 det20;lane1 det21;lane1 det22;lane1 det23;lane1 det24;lane1 det25;lane1 det26;lane1 det27;lane1 det28;lane2 det1;lane2 det2;lane2 det3;lane2 det4;lane2 det5;lane2 det6;lane2 det7;lane2 det8;lane2 det9;lane2 det10;lane2 det11;lane2 det12;lane2 det13;lane2 det14;lane2 det15;lane2 det16;lane2 det17;lane2 det18;lane2 det19;lane2 det20;lane2 det21;lane2 det22;lane2 det23;lane2 det24;lane2 det25;lane2 det26;lane2 det27;lane2 det28;lane2 det29;lane2 det30;lane3 det1;lane3 det2;lane3 det3;lane3 det4;lane3 det5;lane3 det6;lane3 det7;lane3 det8;lane3 det9;lane3 det10;lane3 det11;lane3 det12;lane3 det13;lane3 det14;lane3 det15;lane3 det16;lane3 det17;lane3 det18;lane3 det19;lane3 det20;lane3 det21;lane3 det22;lane3 det23;lane3 det24;lane3 det25;lane3 det26;lane3 det27;lane3 det28;lane3 det29;lane3 det30;lane3 det31
82.53399999999999;200.88199999999998;172.23999999999995;115.73;101.76799999999999;110.76799999999999;103.32100000000003;91.80899999999998;89.664;87.87700000000001;110.91699999999999;101.623;101.764;97.97400000000002;87.62600000000002;94.9;85.76000000000002;71.98899999999999;88.36599999999999;96.53399999999999;94.95299999999999;98.29800000000003;95.184;98.63700000000003;94.681;91.29499999999999;93.07799999999999;97.65799999999999;112.43399999999998;85.27900000000001;55.02;41.218999999999994;39.665;112.33800000000001;109.961;111.17999999999998;99.751;55.175;105.588;65.937;64.468;79.652;111.413;118.21999999999998;126.48;113.596;105.24599999999998;92.62299999999999;104.89200000000001;106.26700000000001;106.81099999999998;101.947;72.002;69.547;95.07600000000001;100.383;99.054;97.52199999999999;103.199;100.006;94.68;100.696;91.80199999999999;102.59299999999999;116.13500000000002;114.36;106.68400000000001;107.99799999999999;103.09899999999999;117.26199999999999;119.81200000000001;120.963;124.90299999999998;112.97800000000001;113.25599999999999;103.965;90.25099999999999;77.645;93.49600000000001;87.00800000000001;103.78;107.596;105.45599999999999;106.21600000000002;106.581;102.811;97.62899999999999;88.85500000000002;90.465
86.84499999999998;187.655;189.456;114.65;109.25299999999999;110.76799999999999;103.45599999999999;91.96499999999997;89.664;87.87700000000001;111.142;105.448;101.20499999999998;97.985;87.62600000000002;95.33;85.811;71.98899999999999;88.36599999999999;96.53399999999999;94.95299999999999;98.29800000000003;95.37700000000001;91.57699999999998;95.391;91.29499999999999;93.30799999999999;98.369;112.42600000000002;96.09800000000001;58.29500000000001;40.67699999999999;38.416;95.42399999999999;109.96900000000001;111.303;99.77699999999999;55.175;106.464;86.38199999999999;64.935;70.843;100.68199999999999;118.60099999999998;126.57199999999999;113.596;105.09700000000001;92.62200000000001;104.772;106.26700000000001;106.848;105.12900000000002;85.485;69.46900000000001;84.32900000000001;100.383;99.344;98.64200000000001;103.255;102.05900000000001;95.87199999999999;97.62000000000002;95.631;89.25400000000002;115.75800000000001;114.555;106.69000000000001;107.99799999999999;103.09899999999999;117.119;119.963;121.399;124.891;113.21699999999998;113.369;102.264;90.17200000000001;76.128;92.26400000000001;86.336;103.708;107.67;105.49600000000001;106.21199999999999;106.70800000000001;102.811;97.62899999999999;89.04699999999998;90.661
93.48899999999999;157.798;199.261;126.104;113.28600000000002;110.76499999999999;103.45599999999999;91.96499999999997;89.664;87.87700000000001;111.367;106.281;101.42800000000001;98.166;87.86700000000002;96.17800000000001;86.03800000000001;71.98899999999999;88.36599999999999;96.53399999999999;94.95299999999999;98.29800000000003;95.43099999999998;95.499;94.995;86.291;93.30799999999999;98.45100000000001;112.43000000000002;105.07400000000001;62.385999999999996;40.321999999999996;39.816;75.226;109.94000000000001;111.303;99.77699999999999;55.175;106.494;105.589;70.04299999999999;69.065;81.07100000000001;118.52099999999999;126.639;113.596;105.535;93.793;104.875;106.26700000000001;106.848;105.492;97.99099999999999;72.254;75.62899999999999;98.62299999999998;99.58399999999997;99.36200000000001;103.23200000000001;102.47399999999999;97.215;96.439;94.289;81.771;114.25200000000001;114.555;106.69000000000001;107.99799999999999;103.14699999999999;117.13099999999997;119.92900000000002;121.19900000000001;125.31;113.93699999999998;112.32900000000001;102.971;91.81200000000001;76.54;92.65;87.24400000000001;103.19200000000001;107.67;105.557;106.219;107.05099999999999;102.73599999999999;97.79899999999999;88.854;91.081
94.061;127.12700000000001;206.86399999999998;145.335;108.008;107.38499999999998;103.76100000000001;92.01299999999999;89.664;88.07599999999998;111.527;106.838;100.803;98.399;87.80300000000001;96.381;85.182;71.98899999999999;88.36599999999999;96.53399999999999;94.95299999999999;98.29800000000003;95.566;95.264;88.49700000000001;85.88;93.30799999999999;98.45100000000001;112.43000000000002;107.77799999999999;73.22699999999999;45.633;42.260999999999996;51.236000000000004;109.21699999999998;111.36199999999997;99.77699999999999;55.175;106.626;107.55799999999999;87.60400000000001;69.492;70.789;112.20299999999999;126.601;113.596;106.71099999999998;95.67699999999999;105.509;106.26700000000001;106.848;105.544;102.77799999999999;80.924;72.403;88.87999999999998;99.60799999999999;99.38600000000001;103.23200000000001;101.88400000000001;97.92399999999999;97.377;92.404;81.62400000000001;107.088;114.57;106.69000000000001;107.99799999999999;103.14699999999999;117.169;119.859;121.32799999999999;125.385;116.028;112.34299999999999;102.971;92.19200000000001;76.746;92.638;85.45500000000001;103.15099999999998;107.67;105.589;106.07399999999998;106.65399999999998;104.135;97.79899999999999;89.366;91.211
94.15800000000002;106.94;212.04899999999998;161.093;113.38300000000001;111.509;103.76600000000002;92.01299999999999;89.664;88.07599999999998;111.53499999999998;107.00099999999999;100.87199999999999;98.293;87.862;96.851;91.00999999999998;73.208;88.36599999999999;96.53399999999999;94.95299999999999;98.29800000000003;95.763;95.418;90.74499999999998;85.46799999999999;91.845;98.45100000000001;112.43000000000002;112.94300000000001;84.04;52.36;41.748000000000005;38.687;103.516;111.36199999999997;99.764;55.175;108.74499999999998;107.62099999999998;104.70000000000002;73.68400000000001;72.257;107.085;127.13500000000002;114.42199999999998;106.84099999999998;94.74600000000001;106.212;106.26700000000001;106.884;105.63399999999997;103.215;93.763;74.27199999999999;79.48499999999999;99.60799999999999;99.51100000000001;103.215;101.969;99.243;98.43599999999998;88.741;84.449;95.15799999999997;114.60199999999999;106.69000000000001;107.99799999999999;103.14699999999999;117.20300000000002;119.95100000000001;121.366;124.281;115.06300000000002;112.225;103.604;92.525;77.024;92.67000000000002;84.539;103.14399999999999;107.82900000000001;105.73400000000001;106.195;106.37499999999999;103.86200000000001;97.68099999999998;89.43999999999998;91.48499999999999
94.15800000000002;96.449;206.91999999999996;179.17399999999998;110.529;120.02;103.76600000000002;92.01299999999999;89.664;88.141;111.613;107.04;101.075;98.036;87.95100000000001;97.806;89.93700000000001;73.32999999999998;88.36599999999999;96.53399999999999;94.95299999999999;98.29800000000003;95.83000000000001;95.811;91.61400000000002;84.04899999999999;88.305;98.45100000000001;112.45;112.979;93.917;56.28;40.534;40.484;81.987;111.36199999999997;99.764;55.175;109.63699999999999;107.66399999999997;107.25200000000001;89.21499999999997;72.19000000000001;100.306;116.12999999999998;114.42199999999998;107.12899999999998;94.085;106.23900000000002;106.26700000000001;106.884;105.709;103.37899999999999;101.95100000000002;78.12599999999999;72.769;96.46600000000001;99.318;103.25299999999999;101.969;100.24300000000001;99.74599999999998;86.068;85.05400000000002;84.60699999999999;114.038;106.69000000000001;107.99799999999999;103.14699999999999;117.20300000000002;119.82900000000001;121.43;124.245;115.06300000000002;113.09800000000001;103.60700000000001;90.51;78.19900000000001;94.67299999999999;85.14099999999999;103.153;107.83200000000002;105.84200000000001;106.306;106.31299999999999;104.002;97.72;89.454;91.65099999999998
88.944;106.12899999999999;179.89899999999997;196.283;123.816;121.375;101.65800000000002;90.464;87.21;85.626;111.49600000000001;106.76;100.097;97.574;82.95300000000002;91.64;82.19300000000001;69.615;87.973;94.69400000000002;90.916;94.56099999999998;92.48099999999998;95.49799999999999;92.441;83.57600000000001;80.93699999999998;92.74;113.29;113.41000000000003;109.954;62.152;40.748000000000005;43.117;59.22;111.23200000000003;99.98700000000001;55.01499999999999;110.96799999999998;109.95799999999997;110.829;107.04599999999999;75.025;96.139;97.104;114.34099999999998;107.95800000000001;91.164;107.333;106.82300000000001;106.89;106.91400000000002;106.098;103.763;86.48899999999999;66.41000000000001;84.77999999999999;99.29800000000002;109.19000000000001;105.70700000000001;102.014;98.85400000000001;84.318;83.29700000000001;83.835;108.53200000000001;107.40499999999999;110.26899999999998;103.975;117.74600000000001;120.40700000000001;122.352;121.45800000000001;114.04799999999997;110.677;100.54399999999998;87.916;74.96699999999998;93.23899999999999;81.78699999999999;104.97099999999999;109.23199999999999;108.303;106.397;105.817;102.197;96.005;88.775;91.89399999999999
89.169;112.39699999999999;143.72699999999998;208.356;138.115;116.149;101.13300000000001;90.656;87.311;85.82199999999999;111.61;106.90299999999999;100.305;97.794;83.26799999999999;91.88599999999998;81.834;68.941;87.973;94.74100000000003;90.97800000000001;94.56099999999998;92.48099999999998;95.49799999999999;92.76800000000001;87.07;85.39;88.96400000000001;113.43500000000002;113.508;114.979;71.299;47.135;45.702999999999996;41.799;109.23;100.01100000000001;55.06799999999999;111.055;110.113;110.92899999999997;110.135;89.93099999999998;96.97700000000003;89.819;101.368;108.02400000000002;91.363;107.311;106.82700000000001;106.89;106.92800000000001;106.12799999999999;104.65399999999998;98.075;69.398;73.096;99.40500000000002;109.20800000000001;105.73200000000001;102.57700000000001;100.286;85.661;80.547;87.331;99.991;107.59299999999999;110.49999999999999;104.26499999999999;117.945;120.60600000000002;122.527;121.653;113.5;110.77699999999999;100.575;88.17299999999999;75.792;94.04000000000002;82.86399999999999;105.16600000000003;109.29299999999999;108.39799999999997;106.556;105.95;102.84299999999999;96.042;88.837;92.03399999999999
89.419;112.64699999999999;116.28599999999999;219.268;157.775;120.286;108.95499999999998;90.83699999999999;87.311;85.875;111.634;106.92299999999999;100.49799999999999;97.93500000000002;83.29199999999999;92.08599999999998;81.978;68.95;87.973;94.74100000000003;90.97800000000001;94.56099999999998;92.495;95.42999999999998;92.81800000000001;87.10400000000001;84.884;90.471;113.56200000000001;113.74;115.29699999999998;83.514;55.103;44.79900000000001;42.595;87.791;100.007;55.06799999999999;111.09299999999999;110.24599999999998;111.038;110.18400000000001;107.14999999999998;97.83200000000001;86.04199999999999;75.452;108.13;92.664;107.352;106.83500000000002;106.95100000000001;107.05600000000003;106.12799999999999;104.69899999999998;102.473;76.502;66.71300000000001;95.244;109.47;105.83000000000001;103.059;103.185;87.34900000000002;76.52;88.633;92.67399999999999;107.54400000000001;110.49699999999999;104.18800000000002;118.13600000000002;120.67399999999999;121.969;121.65500000000002;113.625;110.98099999999998;102.085;88.52799999999999;76.131;95.76099999999998;83.14200000000001;105.175;109.30699999999999;108.38599999999998;106.671;105.76;102.65299999999999;96.03299999999999;88.86999999999998;92.154
89.419;112.64599999999999;100.978;208.332;181.55200000000002;124.1;114.14999999999998;90.78399999999999;87.311;85.85600000000001;111.642;106.915;100.575;97.92599999999999;83.384;92.18599999999998;81.80799999999999;69.033;87.973;94.74100000000003;90.97800000000001;94.56099999999998;92.71099999999998;95.441;93.01800000000001;87.10400000000001;87.89600000000002;90.215;113.56200000000001;113.804;116.46700000000001;97.91;58.618999999999986;44.26000000000001;43.927;65.127;100.006;55.06799999999999;111.09299999999999;110.308;111.03699999999999;110.277;112.197;104.74700000000001;85.729;62.644000000000005;92.7;94.30499999999998;107.403;106.83500000000002;106.95300000000002;107.12799999999999;106.12799999999999;104.63099999999999;103.35;89.17299999999999;64.916;82.602;109.50099999999999;105.82300000000001;103.79199999999999;105.20100000000001;90.419;73.92;87.58;91.51900000000002;106.14;110.53199999999998;104.18800000000002;118.189;120.37100000000001;122.54900000000002;121.79899999999999;113.538;111.199;102.262;88.57400000000001;76.02199999999999;95.46800000000002;83.34299999999999;104.646;109.31200000000001;108.38599999999998;106.713;105.7;103.164;96.353;88.819;92.207
